#{"t_start": 1682521575.355561, "env_id": null}
r,l,t
-3415.184324,15,326.444293
2550.996472,18,326.714113
-107.759371,38,327.384903
-4804.528718,13,327.554087
280.932542,5,327.612084
612.987013,15,327.811928
2010.39,30,328.298581
626.081344,25,328.673869
671.35812,3,328.710021
40.401455,38,329.38722
-523.191299,15,329.596774
-287.671233,11,329.74631
432.377683,9,329.865912
-203.323939,38,330.532348
142.481498,38,331.184315
-115.349636,9,331.297019
-2645.391964,16,331.517936
499.848867,9,331.628001
-290.909091,38,332.331104
-6839.709531,11,332.502132
480.0,10,332.637399
1932.162725,6,332.709024
-987.447382,14,332.917162
-1354.410874,34,333.545722
1381.866413,8,333.657829
-317.858729,33,334.256838
378.513609,27,334.709936
805.502097,10,334.849915
1005.255161,16,335.08677
1827.963977,10,335.221415
1393.366251,11,335.373
-68.275484,5,335.435637
-94.077918,27,335.913324
-1189.162562,25,336.367397
610.89885,2,336.40031
1800.38281,8,336.526202
-5970.591985,2,336.556041
592.466877,5,336.632325
-1592.716511,5,336.716259
-664.021071,7,336.847754
-1079.061353,3,336.904479
3686.87619,9,337.080293
-583.758319,8,337.220166
1858.280985,24,337.693765
183.936229,38,338.473763
138.527273,38,339.264914
-1035.651591,38,340.001606
-2298.959535,4,340.078999
269.047667,4,340.150132
-2251.854487,12,340.340547
449.512516,14,340.526837
1347.76032,8,340.656174
-1000.336788,8,340.782226
-1475.346264,6,340.867777
1036.972621,12,341.058777
-1888.755111,7,341.166082
-2262.869796,14,341.380757
882.352941,38,342.149358
-39.612545,38,342.927546
-2603.188577,8,343.043728
499.672301,24,343.469388
1727.384777,9,343.609245
-7.454798,38,344.371607
59.759482,29,344.920335
-3063.505668,11,345.091578
700.172483,30,345.652479
-79.656041,5,345.723204
1536.918963,3,345.767249
390.49982,13,345.969227
-5834.146121,15,346.200925
-738.513099,11,346.369147
2606.979084,2,346.398873
73.26,38,347.21141
-340.851905,9,347.344359
-1683.863036,4,347.4
1812.861202,11,347.571395
-737.584557,6,347.663803
406.373712,23,348.061075
2274.774534,3,348.10732
-2079.768995,5,348.178842
1410.255769,12,348.362691
-446.742388,13,348.568348
977.375724,20,348.902069
1099.914871,2,348.931648
-1030.431538,6,349.015816
-3811.026358,4,349.071995
-3448.38841,3,349.112798
-249.217163,28,349.633771
-4370.811006,18,349.928087
-660.424756,3,349.971171
1613.756901,19,350.27784
810.041408,5,350.355425
810.568942,4,350.415702
1738.449048,15,350.654028
-2772.822131,4,350.710517
31.041224,38,351.495722
65.508251,18,351.801845
333.333333,11,351.968997
3038.886963,38,352.767303
150.309328,38,353.53459
860.894158,9,353.667083
