#{"t_start": 1682516728.9876542, "env_id": null}
r,l,t
848.549767,19,1741.084141
-30.25595,38,1741.85792
295.88,38,1742.648368
-855.924554,11,1742.806787
216.79779,20,1743.142678
435.234579,38,1743.923816
-471.525496,38,1744.689359
197.136197,20,1745.051975
-799.989,38,1745.845
592.592593,38,1746.616142
480.0,38,1747.417743
1001.201327,6,1747.506822
807.421671,38,1748.319443
212.765745,38,1749.101299
0.0,38,1749.885361
293.757209,38,1750.678673
-2808.960585,2,1750.709228
-697.998878,38,1751.487903
65.609421,38,1752.253106
-177.778,38,1753.02569
72.464583,38,1753.80458
-1666.812112,30,1754.367668
-680.146801,12,1754.562401
-133.3325,38,1755.317195
267.144068,38,1756.077059
162.107234,38,1756.880037
0.0,38,1757.673997
147.698572,38,1758.48787
488.421053,15,1758.734839
-21.977857,38,1759.497571
-251.983728,38,1760.329946
-290.254683,38,1761.144548
178.367155,38,1761.939175
1101.260126,29,1762.500054
-1510.871137,37,1763.261209
-3250.0,38,1764.056122
14.705882,38,1764.842534
0.0,38,1765.614682
108.108108,38,1766.432142
-1090.909091,38,1767.209383
-4661.652381,14,1767.430687
347.826087,38,1768.238789
-866.210227,15,1768.475946
110.985417,38,1769.244724
1378.614353,2,1769.277189
-155.555056,16,1769.530185
825.635591,5,1769.601066
844.551977,38,1770.463644
36.363636,38,1774.363975
2284.618197,35,1775.151191
-114.286,38,1776.001526
-94.814815,38,1776.829172
470.588235,38,1777.609011
-54.200488,38,1778.397887
246.856729,11,1778.597866
64.856708,38,1779.389872
314.269658,38,1780.207484
-16.106182,38,1780.988305
-27.705714,38,1781.755845
-247.405041,38,1782.516529
2395.816684,38,1783.337538
2097.250579,38,1784.127393
357.906765,38,1784.895658
-160.0,38,1785.652183
401.650325,38,1786.410643
314.879295,38,1787.210638
83.621331,38,1787.952071
240.697213,38,1788.70693
399.245203,34,1789.3836
-256.073362,38,1790.16996
329.98626,38,1790.964001
2679.079557,16,1791.2158
-110.822857,38,1791.956214
-195.209344,38,1792.72073
453.874575,38,1793.507421
244.45708,38,1794.24688
-1571.91541,22,1794.627623
1259.35292,38,1795.436344
668.69234,38,1796.235911
77.931726,38,1797.008348
632.944744,31,1797.615716
-1874.804856,38,1798.372788
66.03948,38,1799.129472
-439.260963,38,1799.920375
34.14,38,1800.722861
-465.608466,38,1801.504784
89.300435,38,1802.326975
-67.193505,38,1803.111782
0.0,38,1803.907655
0.0,38,1804.665651
0.0,38,1805.423477
36.363636,38,1806.227692
-208.285716,38,1807.091468
397.144276,38,1807.885856
614.947522,15,1808.122111
-4.715507,38,1808.958481
21.430985,38,1809.832019
-826.497603,35,1810.56518
462.967016,21,1810.956038
35.820549,27,1811.463873
-114.286,38,1812.264253
-386.363636,13,1812.471642
512.823077,38,1813.292078
5383246.393211,16,1813.554105
-568.061282,19,1813.876437
376.113843,38,1814.700275
115.873931,38,1815.475818
-1477.395363,38,1819.696267
133.103098,4,1819.753279
-207.792208,38,1820.511549
-16.913404,33,1821.158552
165.973049,38,1821.953919
135.135135,38,1822.724557
16623685.4314,15,1822.955096
0.0,38,1823.711853
-206.127174,38,1824.478627
897.619152,30,1825.063121
-175.436842,38,1825.846742
-280.974061,38,1826.600736
11081188.118812,38,1827.368264
55.358904,38,1828.170316
33.126087,38,1828.962089
-60.880876,38,1829.731074
274.095618,38,1830.478876
40.100476,38,1831.196506
0.0,38,1831.96944
24.345519,38,1832.856004
-64.279408,38,1833.584916
-79.937095,38,1834.295717
-42.105,38,1835.022854
597.949797,37,1835.771832
152.368946,38,1836.594678
731.667628,33,1837.224509
567.290006,38,1837.990945
-1193.080913,5,1838.057173
-8.213239,38,1838.828152
-1312.422791,38,1839.646598
239.394869,38,1840.385247
660.924912,14,1840.605086
546.615134,32,1841.218704
711.112,38,1841.971524
-2613.655542,15,1842.199376
200.502381,38,1842.963042
844.155144,20,1843.303679
-57.858548,38,1844.078707
90.497692,38,1844.89396
883.571784,38,1845.678529
577.452167,38,1846.419402
0.0,38,1847.149124
10.081821,31,1847.702751
128.7,38,1848.413606
0.0,38,1849.160534
-152.380571,38,1849.940032
-2684.886748,13,1850.16172
43.561496,38,1850.980475
-1440.0,38,1851.756638
69.007624,38,1852.503697
-884.76056,38,1853.281561
881.373408,38,1854.029772
-52.841143,38,1854.790926
1905.504999,38,1855.603659
-116.403571,38,1856.404697
623.376623,38,1857.156027
-272.810525,38,1857.905223
219.169011,24,1858.320718
-60.605833,38,1859.037109
22.302914,38,1859.78138
-51.111174,38,1863.909598
311.878852,38,1864.655992
1218.568008,38,1865.473708
