#{"t_start": 1683113483.937664, "env_id": null}
r,l,t
971.022144,20,192.20736
714.350172,7,192.255253
398.268485,7,192.30424
-206.509555,13,192.398533
-1678.431667,38,192.784714
143.779738,30,193.055444
-1037.707968,4,193.085554
854.60399,9,193.14665
-34.436636,38,193.515022
-634.360438,15,193.628879
712.328767,38,194.009652
506.851802,7,194.056532
-38.453219,38,194.432613
40.412814,38,194.796022
374.014834,38,195.160123
-1012.742496,5,195.199845
800.33538,11,195.280779
-280.703333,38,195.63961
-5504.490438,11,195.722903
45.41469,13,195.825469
-113.610509,3,195.847152
-352.536996,18,195.984973
-544.948903,27,196.222571
-538.311812,38,196.591031
-671.908161,32,196.884337
162.969907,5,196.918295
-177.586406,7,196.96723
751.40076,18,197.109646
614.860023,11,197.192121
230.83698,10,197.263904
162.120401,5,197.297661
186.119378,24,197.498993
-256.047195,26,197.738766
610.89885,2,197.754704
1740.461921,10,197.827299
-9292.935332,10,197.899616
18.860111,38,198.265829
-107.710936,10,198.338492
-92.5925,38,198.702293
-341.498812,37,199.065703
-34.14,38,199.433601
-211.492044,5,199.469358
225.32847,35,199.796643
-1438.085547,28,200.042888
75.229831,38,200.40893
-1100.656279,38,200.775984
-1584.772595,5,200.811029
858.874286,7,200.86141
-2363.834801,20,201.020187
1231.626724,9,201.084093
920.526779,5,201.118891
-959.020802,26,201.346516
-622.830247,6,201.388505
306.387189,17,201.611332
-2924.602884,34,201.923032
395.109307,5,201.958297
721.804511,38,202.323419
-7.120406,38,202.760082
-280.427787,32,203.055334
-4.998213,24,203.273456
775.322993,4,203.300917
67.914203,38,203.656673
-162.69308,38,204.034658
-1353.384211,14,204.143123
88.147698,27,204.391889
197.710434,7,204.445038
963.428384,5,204.485677
389.863962,13,204.591641
207.876866,38,204.952676
-976.085571,25,205.157085
-428.71474,38,205.523641
-32.323273,38,205.889948
-249.858446,15,206.004095
-488.444309,6,206.04679
1831.043179,8,206.106687
-1110.876234,11,206.190729
515.744853,25,206.405393
1879.604264,10,206.473314
-3768.396109,11,206.556229
64.513045,14,206.670448
-179.429883,7,206.720104
1193.325939,3,206.739895
1177.790504,3,206.762804
-1136.170311,4,207.707604
197.277532,38,208.079364
-3803.730069,27,208.311408
-247.347041,38,208.670201
-1548.550919,23,208.882818
216.686048,38,209.243646
1672.771285,11,209.328135
352.954924,7,209.377819
-57.697661,38,209.736661
1738.449048,15,209.85225
-1626.346364,27,210.084232
250.610922,15,210.201166
-256.286253,18,210.348292
-564.259292,9,210.410998
-407.957714,38,210.775127
34.10438,38,211.130217
-159.258801,12,211.223499
-24.305013,38,211.586376
-872.631988,3,211.613523
-317.989852,34,211.932952
313.641703,38,212.294135
-39.937857,25,212.505402
-2437.961093,37,212.86692
-4881.92766,24,213.070414
640.298481,6,213.112548
