#{"t_start": 1682772348.2641106, "env_id": null}
r,l,t
-668.249616,25,4896.480507
-267.868371,38,4897.264951
63.795789,38,4898.046474
-69.535295,38,4899.810153
362.934792,38,4900.604605
-3345.280631,38,4901.348128
21378217.821782,38,4903.133107
1116.97028,33,4903.771325
-128.757064,38,4904.566484
-417.7783,38,4905.315926
-562.5,38,4906.978451
0.0,38,4907.754756
0.0,38,4908.523374
-401.988842,38,4910.224277
-982.663708,38,4911.297059
5817656.374305,22,4911.926386
33.085185,38,4913.106475
22960776.237624,28,4915.097396
2346.607742,13,4915.421584
974.359231,4,4915.521672
2546.59108,5,4915.642126
-136.665395,7,4915.808866
0.0,38,4916.934497
85.674185,38,4918.047398
7516431.683168,19,4919.974977
-72.944884,38,4921.114668
0.0,38,4922.191589
8466218.610117,38,4923.320293
0.0,38,4925.493509
2047.538737,9,4925.684292
0.0,38,4926.794306
685.244672,25,4927.456164
3266622.790559,23,4928.043727
-339.1379,38,4930.250092
175.333069,38,4931.411351
370.967778,38,4932.585842
464.01992,38,4934.89406
177.777778,38,4936.031525
324.324324,38,4937.213593
0.0,38,4939.425916
-231.072948,38,4940.48242
0.0,38,4941.580645
4858907.454257,38,4942.725503
486.239383,33,4944.822336
0.0,38,4945.948635
0.0,38,4947.060214
-2140.351667,12,4947.328602
0.0,38,4949.478312
268.851308,38,4950.523755
1128.205128,38,4951.614164
1115.05441,26,4952.314587
-126.152718,38,4954.527931
7839798.239054,19,4954.993073
67.921548,38,4956.075174
761.694317,38,4958.248994
-2545.454545,38,4959.3747
9266791.813774,38,4960.482901
-171.429,38,4961.571435
0.0,38,4963.834963
-2522.24,38,4964.967852
619.918999,38,4966.083483
0.0,38,4968.29628
415.026457,38,4969.480292
6344850.036399,32,4970.221353
-629.859766,33,4970.842352
11093011.897931,38,4972.589027
0.0,38,4973.326911
-2780.952095,38,4974.059501
-244.414154,38,4975.82779
0.0,38,4976.607326
0.0,38,4977.373557
10171178.985854,17,4977.650874
-1570.093458,38,4979.368183
-1103.903428,15,4979.599131
35.842222,38,4980.357505
-0.011469,38,4981.115191
621.447256,38,4982.815997
0.0,38,4983.584645
-352.941176,38,4984.319628
164.367697,38,4985.093201
-1090.909091,38,4986.837267
995.111525,38,4987.615969
-81.975298,30,4988.187185
-1015.450452,38,4989.930057
1713.054821,27,4990.416462
0.0,38,4991.156321
162.601463,38,4991.920375
17.797419,38,4993.738257
88.235294,38,4994.50934
-2553.231403,38,4995.269912
-194.805,38,4997.044049
0.0,38,4997.822683
-2127.179565,10,4997.977416
1003.800089,38,4998.767299
0.0,38,5000.540595
0.0,38,5001.333029
523.439015,38,5002.110535
0.0,38,5002.889719
0.0,38,5004.656116
-121.703824,38,5005.478415
-2202.898551,38,5006.249648
7219385.257643,38,5008.017053
85.454281,38,5009.182149
-82.935028,38,5010.272907
9819318.945554,30,5011.084738
1326.628317,18,5012.589243
93.24,38,5013.748499
0.0,38,5014.943394
-2561.357044,34,5015.931578
737.744453,9,5017.357696
-340.425532,38,5018.502189
-4091.1,6,5018.643957
2562.185238,21,5019.221234
-358.89436,38,5020.354901
-270.424935,38,5022.645031
647.620667,38,5023.797367
-288.398974,13,5024.150143
130.673899,38,5025.323949
1688.314203,11,5025.574409
-2278.207111,38,5027.8181
-381.926044,28,5028.636383
0.0,38,5029.771635
-1866.666667,38,5032.00384
1050.876725,27,5032.744783
-836.477099,38,5033.828392
7581641.773919,38,5035.067637
95.722814,6,5035.185595
0.0,38,5037.682448
9100990.09901,38,5038.735507
0.0,38,5039.987576
-4480.0,38,5042.396958
0.0,38,5043.717453
-29.376821,38,5044.907176
0.0,38,5046.127532
-1302.325581,38,5048.620113
-671.540574,29,5049.483865
7509338.021793,38,5050.731107
0.0,38,5053.215796
598.635832,29,5053.995711
-1084.058309,12,5054.336172
1987.798137,38,5055.485654
-2001.320183,38,5057.771936
260.147387,38,5058.865241
-2869.565217,38,5059.89678
0.0,38,5060.963494
516.125161,38,5063.133415
729.694194,38,5064.221863
0.0,38,5065.296364
256.306059,7,5065.441092
-4707.650425,38,5067.655034
0.0,38,5068.735053
0.0,38,5069.823338
-193.542817,38,5071.978441
-5206.633563,13,5072.293815
0.0,38,5073.412488
-75.106498,38,5074.50794
50.074726,38,5077.005859
7463413.00161,38,5078.106532
0.0,38,5079.37187
21.977857,38,5080.425113
0.0,38,5082.628864
0.0,38,5083.704309
-1559.905425,38,5084.778205
-41.054082,38,5087.036622
-82.491796,38,5088.186378
50.673195,38,5089.389723
-335.224957,38,5090.664799
0.0,38,5093.084074
-85.7145,38,5094.243601
444.107273,38,5095.48798
-56.582837,38,5098.018301
-617.690991,24,5098.662675
209.935192,38,5099.877567
401.732857,38,5101.109172
0.0,38,5103.228995
21326.152767,38,5104.313124
-800.977143,33,5105.220013
1677.478316,8,5105.403641
-122.398837,38,5107.704777
1440.0,38,5108.960165
29.411765,38,5109.750771
248.382847,17,5110.021306
53.437378,38,5111.744079
0.0,38,5112.469527
53.732764,38,5113.260806
418.302222,38,5115.015489
18208758.132956,16,5115.281645
434.292619,9,5115.416252
